"theta_Claridad","theta_Satisfaccion","theta_Inseguridad","theta_Expectativas"
-1.37118665997289,0.732898971595018,-0.505465634642683,1.12385520706388
-0.314418747425669,0.540017980301085,-0.136349101857304,0.42685345129829
0.860035857634681,0.540017980301085,0.673459120440547,-0.851784467715443
1.20312914509876,-0.0723161767837044,-1.95497845310734,-1.47177240514689
-0.189842730970194,0.540017980301085,-0.254134621181457,0.977159854712391
-0.949804080612254,-1.29381540707557,-0.593785376330302,0.380153902515395
-0.0827129921657901,0.732898971595017,-0.0299697716515549,0.629709715743658
-0.899830838574204,-1.29381540707557,0.360475134117912,-0.809433419712291
0.120733799651427,-0.612010194476037,0.995883393516481,-1.33941518199897
1.24093743513563,-0.612010194476037,-0.029969771651555,-0.309949141141964
0.0449878635542776,0.732898971595017,-0.136349101857304,0.938472597133165
-1.52320594572805,0.732898971595018,-0.814834645711944,0.954763611885199
0.59652853534348,0.751086394732104,0.454407052534525,-0.890998612621452
-0.239375430928819,0.540017980301085,-0.456787689553514,0.294549063511319
-0.828919049513896,0.978681320994617,-0.456787689553515,0.134463387698098
0.240812583152385,-0.0814352080264626,-0.029969771651555,1.08417964667743
-0.709751783932209,-1.29381540707557,0.995883393516481,0.938472597133166
-0.852545834158994,0.978681320994617,-0.518416371027586,-0.687731857739004
-0.347705692443385,-1.29381540707557,0.338161687265824,-0.736160963988132
0.08225132657068,-0.612010194476037,1.12414074065242,0.296008079464971
-0.313224092028562,0.540017980301085,1.15707196695435,-0.782302014072182
-0.929513222642787,0.540017980301085,-0.215208639899486,-0.335793093013673
-0.386744313994444,0.540017980301085,-0.285419617687171,-0.404987275790945
-1.22477441175605,0.540017980301085,-1.05952453371891,-1.33941518199897
1.78996078516359,0.540017980301085,-0.354307691797418,-1.5127631793746
-1.26511044437368,-0.612010194476037,1.15707196695435,0.938472597133166
0.258016513354901,0.732898971595017,-0.186117552289645,-0.335793093013673
-0.763299652996159,0.732898971595017,0.995883393516481,0.812283987808712
0.63689866086472,-0.183554805740025,-0.148113229787614,-0.607772635435419
0.224491508994491,0.540017980301085,0.25403692009815,0.850117315812812
0.160255093634263,0.751086394732104,0.363507025608169,0.181747683730104
-1.06601995821489,0.540017980301085,-0.332474083938853,0.812283987808712
0.705433771217893,0.732898971595017,0.636231698274553,0.275938473109233
-1.88773984044279,0.732898971595017,-0.456787689553514,-0.774420895964872
0.528038962109457,-0.411217054108822,-1.95497845310734,0.954763611885199
-1.37404764327146,0.540017980301085,0.964464551879399,0.938472597133165
0.376940039689183,0.540017980301085,0.718674493868145,0.296008079464971
-0.403141076616573,0.540017980301085,0.260768136657401,-0.653374167793786
0.126160846082768,-0.612010194476037,-0.437895668390964,-1.37889779933285
0.3742450917906,0.540017980301085,1.12414074065242,-0.645103706497291
-0.724144663577991,0.732898971595017,0.995883393516481,1.12385520706388
-0.975131027027254,-0.612010194476037,0.259161739386123,0.977159854712392
-0.491760041543052,0.540017980301085,-0.739350854715932,-0.169694507817712
0.722704455931346,-1.14537268949602,0.964464551879399,0.296008079464971
0.302613207621047,0.732898971595017,0.515928042050122,-1.5127631793746
-0.567249192852369,-1.14537268949602,0.673459120440547,0.0228055441677929
-0.920765211534464,0.732898971595017,1.15707196695435,-0.326039859544066
1.15720908511955,-0.612010194476037,0.385947409702007,-0.404987275790945
-1.10918529598715,0.540017980301085,1.12414074065242,0.812283987808712
0.220780354986529,-0.515052579747358,0.196953343401411,-0.133403804748063
1.18841543220491,0.978681320994617,0.474701912473237,0.276186459356892
1.30930853811889,0.732898971595017,0.114265958044827,0.42685345129829
0.664770750141016,-0.0814352080264627,0.188620989463958,0.515112168434925
-0.715811702424512,0.540017980301085,-0.678343556393681,-0.809433419712292
-0.467111451738637,-1.29381540707557,-0.686942619073441,-0.359760922762985
-1.53203043392625,-0.506726690045097,-0.234239750497853,1.08417964667743
1.15720908511955,0.540017980301085,0.474701912473237,0.850117315812812
-0.838386507033699,0.540017980301085,-0.360011117671046,-0.645103706497291
-0.715811702424512,-1.29381540707557,-0.0672164643707328,1.12385520706388
